model,model_key,violation_type,expected_violation,detected_violation,violation_match,status,failure_reason,language,item_id,response_length
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,PYTHON,5,190
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,KOTLIN,6,189
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,C#,7,192
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,JAVA,8,226
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,PYTHON,9,191
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,KOTLIN,10,188
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,C#,11,190
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,DIP,True,PASS,,JAVA,12,241
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,PYTHON,13,166
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,KOTLIN,14,173
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,C#,15,173
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,JAVA,16,202
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,PYTHON,17,190
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,KOTLIN,18,190
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,C#,19,190
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,JAVA,20,208
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,PYTHON,21,191
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,KOTLIN,22,211
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,C#,23,195
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,NONE,False,FAIL,WRONG_VIOLATION,JAVA,24,8
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,NONE,False,FAIL,WRONG_VIOLATION,PYTHON,25,8
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,NONE,False,FAIL,WRONG_VIOLATION,KOTLIN,26,8
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,DIP,True,PASS,,C#,27,201
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,JAVA,28,213
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,PYTHON,29,192
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,KOTLIN,30,272
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,C#,31,190
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,JAVA,32,274
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,PYTHON,33,204
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,KOTLIN,34,213
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,C#,35,274
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,JAVA,36,191
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,PYTHON,37,189
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,KOTLIN,38,242
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,C#,39,191
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,JAVA,40,257
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,PYTHON,41,189
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,KOTLIN,42,284
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,C#,43,182
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,JAVA,44,270
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,PYTHON,45,223
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,KOTLIN,46,242
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,C#,47,266
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,JAVA,0,1462
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,PYTHON,1,401
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,KOTLIN,2,298
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,C#,3,342
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,JAVA,4,1471
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,PYTHON,5,353
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,KOTLIN,6,357
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,C#,7,371
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,JAVA,8,1421
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,PYTHON,9,2656
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,KOTLIN,10,422
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,C#,11,1991
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,JAVA,12,1546
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,PYTHON,13,298
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,KOTLIN,14,1686
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,C#,15,1758
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,JAVA,16,845
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,PYTHON,17,821
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,KOTLIN,18,760
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,C#,19,706
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,JAVA,20,2783
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,PYTHON,21,1369
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,KOTLIN,22,1097
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,C#,23,2253
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,JAVA,24,370
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,PYTHON,25,916
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,KOTLIN,26,451
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,C#,27,370
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,JAVA,28,349
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,PYTHON,29,593
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,KOTLIN,30,327
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,C#,31,327
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,JAVA,32,2090
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,PYTHON,33,653
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,KOTLIN,34,519
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,C#,35,561
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,JAVA,36,565
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,PYTHON,37,367
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,KOTLIN,38,690
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,C#,39,1831
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,JAVA,40,894
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,PYTHON,41,686
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,KOTLIN,42,764
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,C#,43,458
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,JAVA,44,2004
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,PYTHON,45,3965
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,KOTLIN,46,1883
deepseek33b,dip--deepseek33b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,C#,47,1582
